801,1026,게이샤의 추억,롭 마샬,2006,드라마
802,1027,내니맥피-우리 유모는 마법사,커크 존스,2006,코미디
803,1028,가부와 메이 이야기,스기이 기사부로,2006,애니메이션
804,1029,백만장자의 첫사랑,김태균,2006,멜로/로맨스
805,1030,썬데이 서울,박성훈,2006,코미디
806,1031,흡혈형사 나도열,이시명,2006,코미디
807,1032,뮌헨,스티븐 스필버그,2006,스릴러
808,1033,박치기!,이즈츠 카즈유키,2006,드라마
809,1035,쏘우 2,대런 린 보우즈만,2006,공포(호러)
810,1037,손님은 왕이다,오기현,2006,드라마
811,1038,언더월드2 - 에볼루션,렌 와이즈먼,2006,액션
812,1039,음란서생,김대우,2006,사극
813,1040,자투라:스페이스 어드벤쳐,존 파브로,2006,SF
814,1041,브로크백 마운틴,이안,2006,드라마
815,1042,웨딩 크래셔,데이빗 돕킨,2006,코미디
816,1043,데이지,유위강,2006,멜로/로맨스
817,1044,앙코르,제임스 맨골드,2006,드라마
818,1047,방과후 옥상,이석훈,2006,코미디
819,1048,브이 포 벤데타,제임스 맥티그,2006,액션
820,1049,여교수의 은밀한 매력,이하,2006,코미디
821,1050,무인 곽원갑,우인태,2006,액션
822,1051,스윙걸즈,야구치 시노부,2006,코미디
823,1052,청춘만화,이한,2006,코미디
824,1053,오만과 편견,조 라이트,2006,멜로/로맨스
825,1054,나나,오타니 겐타로,2006,드라마
826,1055,뻔뻔한 딕&제인,딘 패리소트,2006,코미디
827,1056,시리아나,스티븐 개건,2006,스릴러
828,1057,원초적 본능 2,"프레드 올렌 레이,마이클 카튼-존스",2006,스릴러
829,1058,카리스마 탈출기,권남기,2006,코미디
830,1059,"달콤, 살벌한 연인",손재곤,2006,스릴러
831,1060,빨간모자의 진실,"코리 에드워즈,토드 에드워즈,토니 리치",2006,애니메이션
832,1063,에이트 빌로우,프랭크 마샬,2006,어드벤처
833,1065,드리머,존 개틴스,2006,드라마
834,1066,린다 린다 린다,야마시타 노부히로,2006,코미디
835,1067,매치 포인트,우디 알렌,2006,멜로/로맨스
836,1068,엑소시즘 오브 에밀리 로즈,스콧 데릭슨,2006,공포(호러)
837,1069,연리지,김성중,2006,멜로/로맨스
838,1070,뎀,"데이빗 모로,자비에 팔뤼",2006,공포(호러)
839,1071,마이 캡틴 김대출,송창수,2006,코미디
840,1072,식스틴블럭,리차드 도너,2006,액션
841,1073,아이스 에이지 2,카를로스 살다나,2006,애니메이션
842,1074,인사이드 맨,스파이크 리,2006,드라마
843,1075,맨발의 기봉이,권수경,2006,드라마
844,1077,도마뱀,강지은,2006,멜로/로맨스
845,1078,사생결단,최호,2006,액션
846,1080,미션 임파서블 3,J.J. 에이브럼스,2006,액션
847,1081,국경의 남쪽,안판석,2006,드라마
848,1082,콘스탄트 가드너,페르난도 메이렐레스,2006,스릴러
849,1083,공필두,공정식,2006,코미디
850,1084,파이널 데스티네이션,제임스 왕,2006,공포(호러)
851,1085,가족의 탄생,김태용,2006,드라마
852,1086,다빈치 코드,론 하워드,2006,미스터리
853,1087,"생, 날선생",김동욱,2006,코미디
854,1088,짝패,류승완,2006,액션
855,1090,행운을 돌려줘!,도날드 페트리,2006,멜로/로맨스
856,1091,호로비츠를 위하여,권형진,2006,드라마
857,1092,구타유발자들,원신연,2006,코미디
858,1093,헷지,"팀 존슨,캐리 커크패트릭",2006,애니메이션
859,1094,모노폴리,이항배,2006,범죄
860,1095,오멘,존 무어,2006,공포(호러)
861,1096,러닝 스케어드,웨인 크라머,2006,액션
862,1097,우리개 이야기,"이누도 잇신,테츠히사 네즈,사토 신스케",2006,드라마
863,1098,비열한 거리,유하,2006,액션
864,1099,엑스맨 - 최후의 전쟁,브렛 래트너,2006,SF
865,1100,크립,"시미즈 다카시,크리스토퍼 스미스",2006,스릴러
866,1101,강적,조민호,2006,액션
867,1102,럭키 넘버 슬레븐,폴 맥기건,2006,스릴러
868,1103,밴디다스,"에스펜 샌버그,조아킴 로엔닝",2006,액션
869,1104,이온 플럭스,캐린 쿠사마,2006,액션
870,1105,착신아리 파이널,아소 마나부,2006,공포(호러)
871,1106,수퍼맨 리턴즈,브라이언 싱어,2006,SF
872,1107,아랑,안상훈,2006,공포(호러)
873,1108,아치와 씨팍,조범진,2006,애니메이션
874,1109,하프 라이트,크레이그 로젠버그,2006,스릴러
875,1110,아파트,안병기,2006,공포(호러)
876,1111,캐리비안의 해적 - 망자의 함,고어 버빈스키,2006,액션
877,1114,한반도,강우석,2006,드라마
878,1116,울트라바이올렛,커트 위머,2006,액션
879,1117,카,존 라세터,2006,애니메이션
880,1118,패스트 앤 퓨리어스 도쿄 드리프트,저스틴 린,2006,액션
881,1120,2월 29일 - 어느날 갑자기 첫번째 이야기,정종훈,2006,공포(호러)
882,1121,괴물,봉준호,2006,SF
883,1122,네번째 층 - 어느날 갑자기 두번째 이야기,권호영,2006,공포(호러)
884,1123,유실물,후루사와 다케시,2006,공포(호러)
885,1125,D-day-어느날 갑자기 세번째 이야기,김은경,2006,공포(호러)
886,1126,스승의 은혜,임대웅,2006,공포(호러)
887,1127,플라이 대디,최종태,2006,드라마
888,1128,각설탕,이환경,2006,드라마
889,1129,게드전기 : 어스시의 전설,미야자키 고로,2006,애니메이션
890,1130,다세포소녀,이재용,2006,코미디
891,1131,몬스터 하우스,길 키넌,2006,공포(호러)
892,1132,유레루,니시카와 미와,2006,드라마
893,1133,겁나는 여친의 완벽한 비밀,이반 라이트만,2006,코미디
894,1134,마이애미 바이스,마이클 만,2006,액션
895,1135,"사랑하니까, 괜찮아",곽지균,2006,멜로/로맨스
896,1136,죽음의 숲-어느날 갑자기 네번째 이야기,김정민,2006,공포(호러)
897,1137,13구역,피에르 모렐,2006,액션
898,1138,시간,김기덕,2006,드라마
899,1139,아이스케키,여인광,2006,드라마
900,1140,예의없는 것들,박철희,2006,액션
901,1141,원탁의 천사,권성국,2006,코미디
902,1142,레이크 하우스,알레한드로 아그레스티,2006,멜로/로맨스
903,1143,일본침몰,히구치 신지,2006,드라마
904,1144,천하장사 마돈나,"이해영,이해준",2006,드라마
905,1145,해변의 여인,홍상수,2006,드라마
906,1146,뚝방전설,조범구,2006,액션
907,1147,센티넬,클락 존슨,2006,범죄
908,1148,"연애, 그 참을 수 없는 가벼움",김해곤,2006,멜로/로맨스
909,1149,전차남,무라카미 마사노리,2006,멜로/로맨스
910,1150,호텔 르완다,테리 조지,2006,드라마
911,1151,플라이트93,폴 그린그래스,2006,범죄
912,1152,"두뇌유희프로젝트, 퍼즐",김태경,2006,범죄
913,1153,무서운 영화 4,데이빗 주커,2006,코미디
914,1154,불편한 진실,데이비드 구겐하임,2006,다큐멘터리
915,1155,우리들의 행복한 시간,송해성,2006,드라마
916,1156,가문의 부활 - 가문의 영광3,정용기,2006,코미디
917,1157,무도리,이형선,2006,드라마
918,1158,야연,펑샤오강,2006,사극
919,1159,BB프로젝트,진목승,2006,액션
920,1160,구미호 가족,이형곤,2006,코미디
921,1162,라디오 스타,이준익,2006,드라마
922,1163,잘 살아보세,안진우,2006,코미디
923,1164,타짜,최동훈,2006,드라마
924,1165,나 없는 내 인생,이자벨 코이젯트,2006,멜로/로맨스
925,1166,레이디 인 더 워터,M. 나이트 샤말란,2006,판타지
926,1167,월드 트레이드 센터,올리버 스톤,2006,드라마
927,1168,DOA,원규,2006,액션
928,1169,거룩한 계보,장진,2006,드라마
929,1170,폭력써클,박기형,2006,액션
930,1171,악마는 프라다를 입는다,데이빗 프랭클,2006,드라마
931,1172,가을로,김대승,2006,멜로/로맨스
932,1173,마음이...,"오달균,박은형",2006,드라마
933,1174,원피스 - 기계태엽성의 메카거병,우다 코우노스케,2006,애니메이션
934,1175,가디언,앤드류 데이비스,2006,액션
935,1176,데스노트,카네코 슈스케,2006,범죄
936,1177,보리밭을 흔드는 바람,켄 로치,2006,드라마
937,1178,잔혹한 출근,김태윤,2006,코미디
938,1179,프레스티지,크리스토퍼 놀란,2006,스릴러
939,1180,박사가 사랑한 수식,고이즈미 타카시,2006,드라마
940,1181,사랑 따윈 필요 없어,이철하,2006,멜로/로맨스
941,1182,사일런트 힐,크리스토프 갱스,2006,공포(호러)
942,1183,열혈남아,이정범,2006,드라마
943,1184,그루지 2,시미즈 다카시,2006,공포(호러)
944,1185,누가 그녀와 잤을까?,김유성,2006,코미디
945,1186,애정결핍이 두 남자에게 미치는 영향,김성훈,2006,코미디
946,1187,어느 멋진 순간,리들리 스콧,2006,드라마
947,1188,좋아해,이시카와 히로시,2006,드라마
948,1190,후회하지 않아,이송희일,2006,드라마
949,1191,녹차의 맛,이시이 카츠히토,2006,코미디
950,1192,디파티드,마틴 스콜세지,2006,드라마
951,1193,삼거리극장,전계수,2006,뮤지컬
952,1194,스텝 업,앤 플레쳐,2006,멜로/로맨스
953,1195,해바라기,강석범,2006,액션
954,1196,그해 여름,조근식,2006,멜로/로맨스
955,1197,무지개 여신,쿠마자와 나오토,2006,멜로/로맨스
956,1198,사랑할 때 이야기하는 것들,변승욱,2006,멜로/로맨스
957,1199,쏘우 3,대런 린 보우즈만,2006,공포(호러)
958,1201,판의 미로 - 오필리아와 세 개의 열쇠,길예르모 델 토로,2006,드라마
959,1202,Mr.로빈 꼬시기,김상우,2006,멜로/로맨스
960,1203,싸이보그지만 괜찮아,박찬욱,2006,SF
961,1204,란도리,모리 준이치,2006,드라마
962,1205,로맨틱 홀리데이,낸시 마이어스,2006,코미디
963,1206,미녀는 괴로워,김용화,2006,멜로/로맨스
964,1207,조용한 세상,조의석,2006,드라마
965,1208,007 카지노 로얄,마틴 캠벨,2006,액션
966,1209,미스 리틀 선샤인,"조나단 데이턴,발레리 페리스",2006,코미디
967,1210,박물관이 살아있다!,숀 레비,2006,코미디
968,1211,수면의 과학,미셸 공드리,2006,코미디
969,1212,올드미스다이어리,김석윤,2006,코미디
970,1213,중천,조동오,2006,액션
971,1214,해피 피트,"조지 밀러,주디 모리스",2006,애니메이션
972,1215,조폭마누라3,조진규,2006,액션
973,1217,언니가 간다,김창래,2007,코미디
974,1218,오래된 정원,임상수,2007,드라마
975,1219,데스노트 : 라스트 네임,카네코 슈스케,2007,범죄
976,1220,묵공,장지량,2007,전쟁
977,1221,블러드 다이아몬드,에드워드 즈윅,2007,드라마
978,1222,에라곤,스테판 팡메이어,2007,판타지
979,1223,허니와 클로버,타카타 마사히로,2007,멜로/로맨스
980,1224,허브,허인무,2007,드라마
981,1225,렌트,크리스 콜럼버스,2007,뮤지컬
982,1226,마파도2,이상훈,2007,코미디
983,1227,미스 포터,크리스 누난,2007,드라마
984,1228,보랏 - 카자흐스탄 킹카의 미국 문화 빨아들이기,래리 찰스,2007,코미디
985,1229,소녀X소녀,박동훈,2007,코미디
986,1230,천년여우 여우비,이성강,2007,애니메이션
987,1231,최강로맨스,김정우,2007,멜로/로맨스
988,1232,황후화,장예모,2007,액션
989,1233,아포칼립토,멜 깁슨,2007,액션
990,1234,그놈 목소리,박진표,2007,드라마
991,1235,"사랑해, 파리","조엘 코엔,에단 코엔,이자벨 코이젯트,월터 살레스,톰 티크베어",2007,멜로/로맨스
992,1236,스쿠프,우디 알렌,2007,코미디
993,1237,클릭,프랭크 코라치,2007,코미디
994,1238,김관장 대 김관장 대 김관장,박성균,2007,코미디
995,1239,바람피기 좋은 날,장문일,2007,드라마
996,1240,샬롯의 거미줄,게리 위닉,2007,드라마
997,1242,1번가의 기적,윤제균,2007,드라마
998,1243,록키 발보아,실베스터 스탤론,2007,드라마
999,1244,복면달호,"김상찬,김현수",2007,코미디
1000,1245,더 퀸,스티븐 프리어스,2007,다큐멘터리
1001,1247,비밀의 숲 테라비시아,가버 추보,2007,어드벤처
1002,1248,아버지의 깃발,클린트 이스트우드,2007,드라마
1003,1249,드림걸즈,빌 콘돈,2007,드라마
1004,1250,마강호텔,최성철,2007,코미디
1005,1251,바벨,알레한드로 곤잘레스 이냐리투,2007,드라마
1006,1252,태양의 노래,코이즈미 노리히로,2007,드라마
1007,1253,텍사스 전기톱 연쇄살인사건 : 0,조나단 리브스만,2007,공포(호러)
1008,1254,그 여자 작사 그 남자 작곡,마크 로렌스,2007,멜로/로맨스
1009,1255,한니발 라이징,피터 웨버,2007,스릴러
1010,1256,행복을 찾아서,가브리엘 무치노,2007,드라마
1011,1258,좋지 아니한가,정윤철,2007,드라마
1012,1259,훌라걸스,이상일,2007,코미디
1013,1260,나비효과 2,존 R. 레오네티,2007,SF
1014,1261,스모킹 에이스,조 카나한,2007,액션
1015,1262,천년을 흐르는 사랑,대런 아로노프스키,2007,SF
1016,1263,300,잭 스나이더,2007,액션
1017,1264,리틀 러너,마이클 맥고완,2007,드라마
1018,1265,쏜다,박정우,2007,코미디
1019,1266,페인티드 베일,존 커랜,2007,멜로/로맨스
1020,1267,내 여자의 남자친구,박성범,2007,드라마
1021,1268,넘버23,조엘 슈마허,2007,스릴러
1022,1269,브레이크 업 : 이별후애(愛),페이튼 리드,2007,코미디
1023,1270,수,최양일,2007,액션
1024,1271,타인의 삶,플로리안 헨켈 폰 도너스마르크,2007,드라마
1025,1272,향수 : 어느 살인자의 이야기,톰 티크베어,2007,드라마
1026,1273,뷰티풀 선데이,진광교,2007,스릴러
1027,1274,블랙북,폴 버호벤,2007,드라마
1028,1275,우리 학교,김명준,2007,다큐멘터리
1029,1276,이장과 군수,장규성,2007,코미디
1030,1277,마하 2.6: 풀스피드,제라르 피레,2007,액션
1031,1278,우아한 세계,한재림,2007,액션
1032,1279,철없는 그녀의 아찔한 연애코치,마이클 레만,2007,코미디
1033,1281,고스트 라이더,마크 스티븐 존슨,2007,액션
1034,1282,극락도 살인사건,김한민,2007,공포(호러)
1035,1283,천년학,임권택,2007,드라마
1036,1284,혐오스런 마츠코의 일생,나카시마 테츠야,2007,코미디
1037,1285,굿셰퍼드,로버트 드니로,2007,미스터리
1038,1286,눈부신 날에,박광수,2007,드라마
1039,1287,동갑내기 과외하기 레슨 2,"지길웅,김호정",2007,코미디
1040,1289,리핑 10개의 재앙,스티븐 홉킨스,2007,SF
1041,1290,선샤인,대니 보일,2007,SF
1042,1291,닌자거북이 TMNT,케빈 먼로,2007,액션
1043,1292,날아라 허동구,박규태,2007,가족
1044,1293,더블타겟,안톤 후쿠아,2007,액션
1045,1294,스파이더맨 3,샘 레이미,2007,액션
1046,1296,쉬즈 더 맨,앤디 픽맨,2007,코미디
1047,1297,캐쉬백,숀 엘리스,2007,코미디
1048,1299,내일의 기억,츠츠미 유키히코,2007,드라마
1049,1300,못말리는 결혼,김성욱,2007,코미디
1050,1301,용호문,엽위신,2007,액션
1051,1302,넥스트,리 타마호리,2007,SF
1052,1303,눈물이 주룩주룩,도이 노부히로,2007,드라마
1053,1304,마리 앙투아네트,소피아 코폴라,2007,드라마
1054,1305,커버넌트,레니 할린,2007,액션
1055,1306,밀양,이창동,2007,드라마
1056,1307,캐리비안의 해적- 세상의 끝에서,고어 버빈스키,2007,액션
1057,1308,데스워터,야마모토 키요시,2007,공포(호러)
1058,1309,상성: 상처받은 도시,"유위강,맥조휘",2007,액션
1059,1311,메신져 - 죽은자들의 경고,"대니 팽,옥사이드 팽 천",2007,공포(호러)
1060,1312,슈렉3,"크리스 밀러,라맨 허",2007,애니메이션
1061,1314,오션스 써틴,스티븐 소더버그,2007,범죄
1062,1315,황색 눈물,이누도 잇신,2007,드라마
1063,1316,4.4.4,롤랑 조페,2007,범죄
1064,1317,검은 집,신태라,2007,스릴러
1065,1318,두 번째 사랑,김진아,2007,드라마
1066,1319,뜨거운녀석들,에드가 라이트,2007,코미디
1067,1320,초속5센티미터,신카이 마코토,2007,애니메이션
1068,1321,씨노이블,그레고리 다크,2007,공포(호러)
1069,1322,트랜스포머,마이클 베이,2007,SF
1070,1323,모짜르트와 고래,페테르 내스,2007,멜로/로맨스
1071,1324,디센트,닐 마샬,2007,공포(호러)
1072,1325,택시 4,제라르 크라브지크,2007,액션
1073,1327,해리 포터와 불사조 기사단,데이빗 예이츠,2007,판타지
1074,1328,해부학 교실,손태웅,2007,공포(호러)
1075,1329,다이 하드 4.0,렌 와이즈먼,2007,액션
1076,1330,샴,팍품 웡품,2007,공포(호러)
1077,1332,"뉴욕에서 온 남자, 파리에서 온 여자",줄리 델피,2007,멜로/로맨스
1078,1333,라따뚜이,브래드 버드,2007,애니메이션
1079,1334,므이,김태경,2007,공포(호러)
1080,1335,에반 올마이티,톰 새디악,2007,코미디
1081,1336,화려한 휴가,김지훈,2007,드라마
1082,1337,꽃미남 연쇄 테러 사건,이권,2007,코미디
1083,1338,폭력의 역사,데이빗 크로넨버그,2007,범죄
1084,1339,1408,미카엘 하프스트롬,2007,공포(호러)
1085,1340,기담,"정식,정범식",2007,공포(호러)
1086,1341,디워,심형래,2007,액션
1087,1342,힛쳐,데이브 메이어스,2007,액션
1088,1344,영원한 여름,레스테 첸,2007,드라마
1089,1345,철콘 근크리트,마이클 아리아스,2007,애니메이션
1090,1346,카모메 식당,오기가미 나오코,2007,드라마
1091,1347,사랑방 선수와 어머니,임영성,2007,코미디
1092,1348,챔피언 마빡이,김현수,2007,코미디
1093,1349,판타스틱 4: 실버 서퍼의 위협,팀 스토리,2007,SF
1094,1351,서핑 업,"애쉬 브래넌,크리스 벅",2007,애니메이션
1095,1352,"다만, 널 사랑하고 있어",신조 타케히코,2007,멜로/로맨스
1096,1353,만남의 광장,김종진,2007,코미디
1097,1354,미스터 빈의 홀리데이,스티브 벤델락,2007,코미디
1098,1355,스타더스트,매튜 본,2007,판타지
1099,1356,조디악,데이빗 핀처,2007,범죄
1100,1357,지금 사랑하는 사람과 살고 있습니까?,정윤수,2007,드라마
1101,1358,두 사람이다,오기환,2007,공포(호러)
1102,1359,"심슨가족, 더무비",데이빗 실버맨,2007,애니메이션
1103,1360,죽어도 해피엔딩,강경훈,2007,코미디
1104,1363,내 생애 최악의 남자,손현희,2007,드라마
1105,1364,디스터비아,D.J. 카루소,2007,스릴러
1106,1365,라파예트,토니 빌,2007,전쟁
1107,1366,미스터 브룩스,브루스 A 에반스,2007,스릴러
1108,1368,사랑의 레시피,스콧 힉스,2007,멜로/로맨스
1109,1369,데쓰 프루프,쿠엔틴 타란티노,2007,액션
1110,1370,레인 오버 미,마이크 바인더,2007,드라마
1111,1371,마이 파더,황동혁,2007,드라마
1112,1372,브라보 마이 라이프,박영훈,2007,드라마
1113,1373,사쿠란,니나가와 미카,2007,드라마
1114,1374,척 앤 래리,데니스 듀간,2007,코미디
1115,1375,권순분여사 납치사건,김상진,2007,코미디
1116,1376,본 얼티메이텀,폴 그린그래스,2007,액션
1117,1378,두 얼굴의 여친,이석훈,2007,멜로/로맨스
1118,1379,즐거운 인생,이준익,2007,드라마
1119,1380,상사부일체,심승보,2007,코미디
1120,1381,원스,존 카니,2007,드라마
1121,1382,인베이젼,올리버 히르비겔,2007,SF
1122,1383,내니 다이어리,"로버트 풀치니,샤리 스프링어 버먼",2007,코미디
1123,1384,러시 아워 3,브렛 래트너,2007,범죄
1124,1385,아드레날린24,"마크 네빌딘,브라이언 테일러",2007,액션
1125,1386,카핑 베토벤,아그네츠카 홀란드,2007,드라마
1126,1387,행복,허진호,2007,드라마
1127,1388,거침없이 쏴라! 슛뎀업,마이클 데이비스,2007,액션
1128,1389,브레이브 원,닐 조단,2007,드라마
1129,1390,비커밍 제인,줄리언 재롤드,2007,드라마
1130,1391,궁녀,김미정,2007,미스터리
1131,1392,레지던트 이블 3 - 인류의 멸망,러셀 멀케이,2007,액션
1132,1393,바르게 살자,라희찬,2007,코미디
1133,1394,어깨 너머의 연인,이언희,2007,드라마
1134,1395,도로로,시오타 아키히코,2007,액션
1135,1396,엠,이명세,2007,미스터리
1136,1397,오다기리 죠의 도쿄타워,마츠오카 조지,2007,드라마
1137,1398,펀치레이디,강효진,2007,드라마
1138,1399,포 미니츠,크리스 크라우스,2007,드라마
1139,1400,블랙 달리아,브라이언 드 팔마,2007,드라마
1140,1401,식객,전윤수,2007,드라마
1141,1402,첫눈,한상희,2007,드라마
1142,1403,파프리카,곤 사토시,2007,SF
1143,1404,더 버터플라이,마이크 베이커,2007,스릴러
1144,1405,로스트 라이온즈,로버트 레드포드,2007,드라마
1145,1406,벡실,소리 후미히코,2007,SF
1146,1407,"색, 계",이안,2007,드라마
1147,1408,세브란스,크리스토퍼 스미스,2007,공포(호러)
1148,1409,마을금고 연쇄습격사건,박상준,2007,코미디
1149,1410,베오울프,로버트 저메키스,2007,애니메이션
1150,1411,세븐 데이즈,원신연,2007,스릴러
1151,1412,스카우트,김현석,2007,드라마
1152,1413,라 비 앙 로즈,올리비에 다한,2007,드라마
1153,1414,쏘우 4,대런 린 보우즈만,2007,공포(호러)
1154,1415,골든 에이지,세자르 카푸르,2007,드라마
1155,1416,귀를 기울이면,곤도 요시후미,2007,애니메이션
1156,1417,마녀배달부 키키,미야자키 하야오,2007,애니메이션
1157,1419,마이클 클레이튼,토니 길로이,2007,스릴러
1158,1420,안경,오기가미 나오코,2007,드라마
1159,1421,어거스트 러쉬,커스틴 쉐리단,2007,드라마
1160,1422,열한번째 엄마,김진성,2007,드라마
1161,1423,우리 동네,정길영,2007,스릴러
1162,1425,히트맨,자비에르 젠스,2007,액션
1163,1426,데스 센텐스,제임스 왕,2007,액션
1164,1427,헤어스프레이,아담 쉥크만,2007,드라마
1165,1428,호스텔,일라이 로스,2007,공포(호러)
1166,1429,나는 전설이다,프란시스 로렌스,2007,SF
1167,1430,색즉시공 시즌2,윤태윤,2007,코미디
1168,1431,싸움,한지승,2007,멜로/로맨스
1169,1432,크리스마스에 기적을 만날 확률,곤 사토시,2007,애니메이션
1170,1434,용의주도 미스신,박용집,2007,멜로/로맨스
1171,1435,황금 나침반,크리스 웨이츠,2007,판타지
1172,1436,내셔널 트레져:비밀의 책,존 터틀타웁,2007,액션
1173,1437,앨빈과 슈퍼밴드,팀 힐,2007,코미디
1174,1438,메리 크리스마스,크리스찬 카리온,2007,드라마
1175,1440,마고리엄의 장난감 백화점,자크 헬름,2007,가족
1176,1441,가면,양윤호,2007,스릴러
1177,1442,아메리칸 갱스터,리들리 스콧,2007,범죄
1178,1443,기다리다 미쳐,류승진,2008,멜로/로맨스
1179,1444,MR. 후아유,프랭크 오즈,2008,코미디
1180,1445,P.S. 아이 러브 유,리차드 라그라브네스,2008,멜로/로맨스
1181,1446,꿀벌대소동,"스티브 히크너,사이몬 J.스미스",2008,가족
1182,1447,더 재킷,존 메이버리,2008,스릴러
1183,1448,마법에 걸린 사랑,케빈 리마,2008,멜로/로맨스
1184,1449,말할 수 없는 비밀,주걸륜,2008,멜로/로맨스
1185,1450,무방비도시,이상기,2008,범죄
1186,1451,미스트,프랭크 다라본트,2008,SF
1187,1452,써티 데이즈 오브 나이트,데이빗 슬레이드,2008,공포(호러)
1188,1453,우리 생애 최고의 순간,임순례,2008,드라마
1189,1454,굿 럭 척,마크 헬프리치,2008,멜로/로맨스
1190,1455,뜨거운 것이 좋아,권칠인,2008,드라마
1191,1456,스위니 토드 : 어느 잔혹한 이발사 이야기,팀 버튼,2008,뮤지컬
1192,1457,어린 왕자,최종현,2008,드라마
1193,1458,에이리언 VS 프레데터2,"콜린 스트라우스,그레그 스트라우스",2008,SF
1194,1459,에반게리온 : 서(序),"안노 히데아키,츠루마키 카즈야,마샤유키",2008,애니메이션
1195,1461,클로버필드,맷 리브스,2008,SF
1196,1462,명장,진가신,2008,액션
1197,1463,라듸오 데이즈,하기호,2008,코미디
1198,1464,브릭,리안 존슨,2008,미스터리
1199,1465,슈퍼맨이었던 사나이,정윤철,2008,드라마
1200,1466,원스어폰어타임,정용기,2008,액션
1201,1467,6년째 연애중,박현진,2008,멜로/로맨스
1202,1468,마지막 선물,김영준,2008,드라마
1203,1469,찰리윌슨의 전쟁,마이크 니콜스,2008,코미디
1204,1470,"대한이, 민국씨",최진원,2008,코미디
1205,1471,스파이더위크가의 비밀,마크 S. 워터스,2008,어드벤처
1206,1472,아름답다,전재홍,2008,드라마
1207,1473,어크로스 더 유니버스,줄리 테이머,2008,멜로/로맨스
1208,1474,오퍼나지 - 비밀의 계단,후안 안토니오 바요나,2008,드라마
1209,1475,잠수종과 나비,줄리앙 슈나벨,2008,드라마
1210,1476,점퍼,더그 라이만,2008,SF
1211,1477,"화성아이, 지구아빠",메노 메이제스,2008,코미디
1212,1478,3:10 투 유마,제임스 맨골드,2008,범죄
1213,1479,노인을 위한 나라는 없다,"조엘 코엔,에단 코엔",2008,스릴러
1214,1480,데스노트 L: 새로운 시작,나카타 히데오,2008,스릴러
1215,1482,어톤먼트,조 라이트,2008,멜로/로맨스
1216,1483,주노,제이슨 라이트맨,2008,드라마
1217,1485,람보 4 : 라스트 블러드,실베스터 스탤론,2008,액션
1218,1486,바보,김정권,2008,드라마
1219,1488,밴티지 포인트,피트 트래비스,2008,스릴러
1220,1489,워,필립 G. 애트웰,2008,스릴러
1221,1490,쿵푸 덩크,주연평,2008,코미디
1222,1491,27번의 결혼리허설,앤 플레쳐,2008,멜로/로맨스
1223,1492,데어 윌 비 블러드,폴 토마스 앤더슨,2008,스릴러
1224,1493,마이 뉴 파트너,김종현,2008,액션
1225,1494,마이 블루베리 나이츠,왕가위,2008,멜로/로맨스
1226,1495,집결호,펑샤오강,2008,액션
1227,1496,"10,000 BC",롤랜드 에머리히,2008,어드벤처
1228,1497,스텝업 2 : 더 스트리트,존 추,2008,멜로/로맨스
1229,1499,허밍,박대영,2008,멜로/로맨스
1230,1500,내겐 너무 사랑스러운 그녀,크레이그 질레스피,2008,코미디
1231,1501,브레이브 스토리,치기라 코이치,2008,애니메이션
1232,1502,숙명,김해곤,2008,드라마
1233,1503,워터호스,제이 러셀,2008,어드벤처
1234,1504,천일의 스캔들,저스틴 채드윅,2008,사극
1235,1505,댄 인 러브,피터 헤지스,2008,코미디
1236,1508,어웨이크,조비 해롤드,2008,스릴러
1237,1509,GP 506,공수창,2008,공포(호러)
1238,1511,도레미파솔라시도,강건향,2008,드라마
1239,1512,삼국지:용의 부활,이인항,2008,사극
1240,1513,식코,마이클 무어,2008,다큐멘터리
1241,1514,나의 특별한 사랑이야기,아담 브룩스,2008,코미디
1242,1515,내가 숨쉬는 공기,지호 리,2008,범죄
1243,1516,버킷 리스트:죽기전에 꼭 하고싶은것들,롭 라이너,2008,코미디
1244,1517,비투스,프레디 M 뮤러,2008,드라마
1245,1518,연의 황후,정소동,2008,사극
1246,1519,테이큰,피에르 모렐,2008,범죄
1247,1521,스트리트 킹,데이비드 에이어,2008,범죄
1248,1522,킬위드미,그레고리 호블릿,2008,범죄
1249,1523,패솔로지,마크 쉬홀르만,2008,공포(호러)
1250,1524,포비든 킹덤: 전설의 마스터를 찾아서,롭 민코프,2008,액션
1251,1525,가루지기,신한솔,2008,드라마
1252,1526,비스티 보이즈,윤종빈,2008,드라마
1253,1527,아이언맨,존 파브로,2008,SF
1254,1529,호튼,"지미 헤이워드,스티브 마티노",2008,애니메이션
1255,1530,명탐정 코난:베이커가의 망령,카네수구 코다마,2008,애니메이션
1256,1531,스피드 레이서,"릴리 워쇼스키,라나 워쇼스키",2008,액션
1257,1533,프라이스리스,피에르 살바도리,2008,코미디
1258,1534,나니아 연대기:캐스피언 왕자,앤드류 아담슨,2008,어드벤처
1259,1535,페넬로피,마크 팔란스키,2008,코미디
1260,1536,겟 썸,제프 와드로,2008,액션
1261,1537,날나리 종부전,임원국,2008,코미디
1262,1538,인디아나 존스 : 크리스탈 해골의 왕국,스티븐 스필버그,2008,액션
1263,1539,88분,존 애브넛,2008,드라마
1264,1540,라스베가스에서만 생길 수 있는 일,톰 바우건,2008,멜로/로맨스
1265,1541,바디,파윈 푸리킷판야,2008,공포(호러)
1266,1544,위 오운 더 나잇,제임스 그레이,2008,범죄
